"sample_id","collection_date","bcov_recovery","bcov_recovery_lci","bcov_recovery_uci","city","state","name","site_name","sewershed_pop","state_abbr","N_Gene_gc_g_dry_weight","N_Gene_gc_g_dry_weight_lci","N_Gene_gc_g_dry_weight_uci"
"19-230403","2023-04-03",1.885,1.754,2.016,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",80220.60513584426,72429.2288650021,88012.65736639863
"19-230405","2023-04-05",1.094,0.944,1.23,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",126018.52573320043,114792.49383369891,137245.74677726824
"19-230409","2023-04-09",1.554,1.353,1.74,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",313045.37482448976,155580.65001488596,450792.7123956783
"19-230410","2023-04-10",1.549,1.416,1.69,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",75820.18949155082,65884.18177882355,85423.9331187166
"19-230412","2023-04-12",1.14,1.03,1.25,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",117686.88833849327,109323.71100048159,126051.00463157892
"19-230416","2023-04-16",0.992,0.777,1.205,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",255240.27849885737,225398.664771223,280047.81598307233
"19-230417","2023-04-17",1.388,1.271,1.505,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",81979.9622000597,75286.67363869812,88673.95103875782
"19-230419","2023-04-19",2.475,2.282,2.668,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",96779.7906997285,78669.05730895928,116584.40861828056
"19-230423","2023-04-23",1.468,1.366,1.57,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",88981.46580428637,76226.65191252166,101826.40276953945
"19-230424","2023-04-24",1.21,1.127,1.293,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",87497.60385806297,73986.48763759952,100383.86937896613
"19-230426","2023-04-26",0.92,0.672,1.193,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",191881.88364016637,163241.89512632208,223437.70579393936
"19-230430","2023-04-30",1.783,1.628,1.938,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",84487.90732636777,69406.96658283834,96743.38680970797
"19-230501","2023-05-01",1.381,1.258,1.508,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",104976.23243729494,94549.56682705082,115219.37557743097
"19-230503","2023-05-03",0.529,0.341,0.7,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",74809.16328433683,65809.47141388696,84700.14486034603
"19-230507","2023-05-07",2.471,2.251,2.673,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",100086.0999529412,88941.2487247059,112126.48508235297
"19-230508","2023-05-08",2.05,1.904,2.196,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",122377.41252169515,109975.88838861483,137098.521312587
"19-230510","2023-05-10",0.694,0.552,0.83,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",80339.11865842473,67108.21943146562,94593.94945244267
"19-230514","2023-05-14",1.143,1.062,1.224,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",38280.23055028463,28883.697459127136,47266.29863863377
"19-230515","2023-05-15",1.022,0.939,1.105,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",74174.43157947435,65911.03943529414,82713.62042286193
"19-230517","2023-05-17",0.948,0.599,1.298,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",31968.892651108305,27962.45710913406,36371.983809017926
"19-230521","2023-05-21",0.7,0.557,0.845,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",70579.48989370382,60284.098863257466,81958.0653394029
"19-230522","2023-05-22",1.271,1.156,1.386,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",43028.866711643765,36599.34809121495,50171.035590544256
"19-230524","2023-05-24",0.501,0.452,0.554,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",56366.791846050415,46740.100360672266,64442.2270707563
"19-230528","2023-05-28",1.621,1.37,1.906,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",51558.00499747798,43303.63433186333,58331.017796914406
"19-230529","2023-05-29",1.182,1.012,1.353,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",38850.461270026346,27269.137295452154,50522.25767220369
"19-230531","2023-05-31",0.874,0.653,1.086,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",83957.03137096911,75375.21495725772,93161.51283216251
"19-230604","2023-06-04",1.251,1.143,1.362,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",45390.17268509804,38055.97313803922,52642.45073490198
"19-230605","2023-06-05",1.515,1.337,1.681,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",78639.82652056025,70256.37987182074,87666.01252063495
"19-230607","2023-06-07",0.85,0.778,0.922,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",95017.23982716579,81294.27657925134,110206.69606217468
"19-230611","2023-06-11",1.062,0.916,1.254,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",31529.14082667902,26872.961366262167,36694.72650301066
"19-230612","2023-06-12",1.163,1.067,1.259,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",55302.780648663815,44778.22794533697,65068.74090234516
"19-230614","2023-06-14",1.142,0.892,1.384,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",59678.876982926085,51930.84373172448,67778.88356134741
"19-230618","2023-06-18",0.49,0.421,0.566,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",41801.46759529411,36653.81039058823,47410.81911215686
"19-230619","2023-06-19",0.636,0.533,0.725,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",74858.31994897236,67655.41882693124,82061.91599829905
"19-230621","2023-06-21",0.773,0.671,0.868,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",49319.14201510097,43146.02741928008,56055.774976084285
"19-230625","2023-06-25",1.971,1.807,2.135,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",78849.0088797801,66402.97133070917,90541.18235408467
"19-230626","2023-06-26",2.005,1.632,2.365,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",81897.45102074866,66846.23466117648,95732.4515071658
"19-230628","2023-06-28",1.321,1.176,1.465,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",65332.3336243215,55089.54976708213,77574.42243671522
"19-230702","2023-07-02",1.367,1.263,1.471,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",35468.65068326375,23274.677296394686,46670.29751134725
"19-230703","2023-07-03",1.632,1.481,1.783,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",96896.64996036854,86176.83088986535,108471.55275770376
"19-230705","2023-07-05",1.363,1.23,1.505,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",117792.47816687782,107801.96523583711,134806.25809665158
"19-230709","2023-07-09",1.273,1.183,1.363,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",102122.58474313727,87662.1871627451,117197.21859058825
"19-230710","2023-07-10",1.305,1.178,1.441,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",50449.73806658323,41329.91099694618,59870.723845607004
"19-230712","2023-07-12",1.261,1.179,1.343,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",153219.23988671027,141327.72563311548,165111.96535773418
"19-230716","2023-07-16",1.333,1.184,1.476,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",53238.90501620167,44262.74556073949,63354.368377008395
"19-230717","2023-07-17",2.271,2.03,2.53,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",57718.211863143704,49484.95158557379,65602.24066052075
"19-230719","2023-07-19",1.505,1.401,1.609,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",127348.92781028253,117087.38601648912,137611.5278955072
"19-230723","2023-07-23",1.545,1.188,1.901,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",115658.30924149735,101638.13933450267,130912.79789210696
"19-230724","2023-07-24",2.756,2.459,3.092,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",183929.40838135983,167875.10192207797,198701.26079511084
"19-230726","2023-07-26",1.279,1.033,1.513,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",352695.3728644881,333335.02,371588.0492026144
"19-230730","2023-07-30",1.263,1.15,1.376,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",176694.79466494767,160954.27510717168,192436.7315648671
"19-230731","2023-07-31",2.325,2.097,2.553,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",62642.648867469885,56586.998699815726,68698.78979333806
"19-230802","2023-08-02",1.424,1.302,1.546,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",126002.23002917648,113988.9705882353,138016.6430494118
"19-230806","2023-08-06",0.942,0.876,1.008,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",234660.14115087054,220905.045773553,248417.10133007058
"19-230807","2023-08-07",1.237,1.131,1.343,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",132079.61219495797,115471.21415932772,148217.74876638653
"19-230809","2023-08-09",0.786,0.708,0.869,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",316440.2270608261,302292.81163854816,330318.58508435544
"19-230813","2023-08-13",2.032,1.864,2.2,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",153837.00063529413,136789.86762205884,171058.52227647058
"19-230814","2023-08-14",1.548,1.4,1.696,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",98827.09845251491,89805.90969616367,107849.18350076725
"19-230816","2023-08-16",1.552,1.329,1.798,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",313800.1234838959,293016.32188389584,337861.03735699126
"19-230820","2023-08-20",1.826,1.62,2.049,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",174919.73662377286,156136.89336860043,193017.74677549695
"19-230821","2023-08-21",2.298,2.019,2.56,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",252942.68409970094,238141.3502787637,267746.053797009
"19-230823","2023-08-23",1.291,0.908,1.647,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",464067.73013647064,419556.4871830588,502229.8404592942
"19-230827","2023-08-27",1.245,1.154,1.336,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",482022.4022117647,454778.85805951554,509269.9341647059
"19-230828","2023-08-28",1.675,1.527,1.817,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",870472.8532507741,821934.4431331272,921003.320383901
"19-230830","2023-08-30",1.441,1.336,1.546,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",157578.03321579375,144258.9039961322,171948.36271007254
"19-230903","2023-09-03",1.304,1.181,1.433,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",286407.7864492476,256619.8841915185,313874.61340629274
"19-230904","2023-09-04",1.579,1.477,1.681,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",484049.3594352942,445633.60771764716,522824.5455058825
"19-230906","2023-09-06",0.903,0.803,1.011,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",412559.50678130845,375148.3751617372,443227.53120791644
"19-230910","2023-09-10",1.961,1.632,2.259,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",377815.81371764705,357019.27556577546,398615.40614331554
"19-230911","2023-09-11",1.058,0.973,1.143,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",150872.15423017906,131945.47642557544,168066.37551713557
"19-230914","2023-09-14",0.9,0.812,0.988,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",132005.8917558824,121369.12308382354,144279.53869411765
"19-230917","2023-09-17",1.392,1.297,1.487,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",254324.5968172869,224648.31834621847,280614.19580120046
"19-230918","2023-09-18",0.994,0.844,1.143,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",45759.42623919327,35260.10320779831,56213.25476894117
"19-230920","2023-09-20",0.672,0.518,0.819,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",88938.65869404272,76098.06038516299,101251.94035578868
"19-230924","2023-09-24",1.481,1.325,1.63,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",159258.74144904508,143024.89894331552,175925.43852589765
"19-230925","2023-09-25",1.316,1.201,1.431,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",168873.10473277312,140677.2849862185,192545.84992941178
"19-230927","2023-09-27",1.065,0.963,1.167,"Carson","California","Los Angeles County, CA","Joint Water Pollution Control Plant",3500000,"CA",404810.4088116641,374385.57634670695,436085.348358371
